label,new_name,original_mode,original_size,status,error,source_path,output_path
ai,ai_011693.jpg,RGB,482x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woman_water_flowers.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011693.jpg
ai,ai_011694.jpg,RGB,498x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woman_water_lake.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011694.jpg
ai,ai_011695.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woman_watercolor_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011695.jpg
ai,ai_011696.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woman_white_hair_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011696.jpg
ai,ai_011697.jpg,RGB,438x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woman_winter_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011697.jpg
ai,ai_011698.jpg,RGB,1280x717,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woman_young_blonde.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011698.jpg
ai,ai_011699.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woman_young_woman_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011699.jpg
ai,ai_011700.jpg,RGB,360x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\womanindesert_glass_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011700.jpg
ai,ai_011701.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_abstract_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011701.jpg
ai,ai_011702.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_adult_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011702.jpg
ai,ai_011703.jpg,RGB,512x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_adult_beauty.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011703.jpg
ai,ai_011704.jpg,RGB,640x512,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_adult_human_face.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011704.jpg
ai,ai_011705.jpg,RGB,1280x853,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_adult_one_person.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011705.jpg
ai,ai_011706.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_adult_young_adult.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011706.jpg
ai,ai_011707.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_asian_friends.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011707.jpg
ai,ai_011708.jpg,RGB,452x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_asian_indian.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011708.jpg
ai,ai_011709.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_backgrounds_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011709.jpg
ai,ai_011710.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_beauty_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011710.jpg
ai,ai_011711.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_beauty_adult.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011711.jpg
ai,ai_011712.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_beauty_blond_hair.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011712.jpg
ai,ai_011713.jpg,RGB,291x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_beauty_elegance.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011713.jpg
ai,ai_011714.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_beauty_flower.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011714.jpg
ai,ai_011715.jpg,RGB,640x366,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_bold_stron.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011715.jpg
ai,ai_011716.jpg,RGB,1280x717,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_cartoon_flower.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011716.jpg
ai,ai_011717.jpg,RGB,402x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_conversation_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011717.jpg
ai,ai_011718.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_day_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011718.jpg
ai,ai_011719.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_dogs_winter.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011719.jpg
ai,ai_011720.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_face_portrait.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011720.jpg
ai,ai_011721.jpg,RGB,640x482,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_fashion_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011721.jpg
ai,ai_011722.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_floral_background_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011722.jpg
ai,ai_011723.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_food_feast.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011723.jpg
ai,ai_011724.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_friends_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011724.jpg
ai,ai_011725.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_girl_chatgpt.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011725.jpg
ai,ai_011726.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_girl_face.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011726.jpg
ai,ai_011727.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_girl_party.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011727.jpg
ai,ai_011728.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_girls_portrait.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011728.jpg
ai,ai_011729.jpg,RGB,427x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_girls_youn.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011729.jpg
ai,ai_011730.jpg,RGB,512x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_human_face_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011730.jpg
ai,ai_011731.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_japanese_korean.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011731.jpg
ai,ai_011732.jpg,RGB,482x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_loneliness_sad.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011732.jpg
ai,ai_011733.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_one_person_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011733.jpg
ai,ai_011734.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_one_person_adult.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011734.jpg
ai,ai_011735.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_princess_forest.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011735.jpg
ai,ai_011736.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_summer_vacations.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011736.jpg
ai,ai_011737.jpg,RGB,640x366,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_twins_beauty.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011737.jpg
ai,ai_011738.jpg,RGB,427x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_winter_fur.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011738.jpg
ai,ai_011739.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\women_woman_girl.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011739.jpg
ai,ai_011740.jpg,RGBA,640x639,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wonderful_maria_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011740.jpg
ai,ai_011741.jpg,RGB,1920x1080,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wonderland-girl-generated-by-Fotor-ai-art-generator.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011741.jpg
ai,ai_011742.jpg,RGBA,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wood_optics_illustrator.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011742.jpg
ai,ai_011743.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wood_rustic_copy_space.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011743.jpg
ai,ai_011744.jpg,RGB,522x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wood_texture_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011744.jpg
ai,ai_011745.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wood_texture_material.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011745.jpg
ai,ai_011746.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wood_wooden_background.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011746.jpg
ai,ai_011747.jpg,RGB,473x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woodpecker_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011747.jpg
ai,ai_011748.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woodpecker_bird_feed.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011748.jpg
ai,ai_011749.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woodpecker_bird_nature.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011749.jpg
ai,ai_011750.jpg,RGB,392x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\woods_trees_forest.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011750.jpg
ai,ai_011751.jpg,RGBA,2048x1365,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\word-image-288-1.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011751.jpg
ai,ai_011752.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\work_business_exhausted.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011752.jpg
ai,ai_011753.jpg,RGBA,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\work_woman_office.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011753.jpg
ai,ai_011754.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\worker_construction_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011754.jpg
ai,ai_011755.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\working_man_man_work.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011755.jpg
ai,ai_011756.jpg,RGB,640x337,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\World_Day_Against_Chil_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011756.jpg
ai,ai_011757.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\world_news_choice.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011757.jpg
ai,ai_011758.jpg,RGB,1920x1080,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\Worlds-First-AI-Generated-Art-Gallery-in-Amsterdam.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011758.jpg
ai,ai_011759.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\worm_animal_forest.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011759.jpg
ai,ai_011760.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\worm_nature_caterpillar.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011760.jpg
ai,ai_011761.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\worried_concerned_fear.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011761.jpg
ai,ai_011762.jpg,RGB,427x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\worries_to_worry_girl.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011762.jpg
ai,ai_011763.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\worship_faith_prayer.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011763.jpg
ai,ai_011764.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\worship_praise_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011764.jpg
ai,ai_011765.jpg,RGB,1200x800,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wp-image-940-16849365973x2.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011765.jpg
ai,ai_011766.jpg,RGBA,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wreath_christmas_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011766.jpg
ai,ai_011767.jpg,RGBA,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wreath_floral_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011767.jpg
ai,ai_011768.jpg,RGBA,1280x1280,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wreath_flowers_floral.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011768.jpg
ai,ai_011769.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wreck_nature_divin.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011769.jpg
ai,ai_011770.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wren_bird_nature.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011770.jpg
ai,ai_011771.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wren_bird_plumage.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011771.jpg
ai,ai_011772.jpg,RGB,462x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\wrestling_santa_versus.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011772.jpg
ai,ai_011773.jpg,RGB,1280x996,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\writing_to_write_paper.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011773.jpg
ai,ai_011774.jpg,RGB,1000x562,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\WTV_AI_Split_1000x562_Klimt.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011774.jpg
ai,ai_011775.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\x-ray_demon_creature.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011775.jpg
ai,ai_011776.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\x-ray_hand_bones.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011776.jpg
ai,ai_011777.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\x-ray_vision_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011777.jpg
ai,ai_011778.jpg,RGB,2000x1333,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\xATrJT1OBHIRSWYpTL8t--1--Z5XOZ_4x.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011778.jpg
ai,ai_011779.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\xmas_background_winter_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011779.jpg
ai,ai_011780.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\xmas_christmas_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011780.jpg
ai,ai_011781.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\xmas_christmas_holidays.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011781.jpg
ai,ai_011782.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\xmas_christmas_light.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011782.jpg
ai,ai_011783.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\xmas_christmas_santa.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011783.jpg
ai,ai_011784.jpg,RGB,1000x750,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\y5aca20it7v1kb9qs0ce.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011784.jpg
ai,ai_011785.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yakuza_boss_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011785.jpg
ai,ai_011786.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yakuza_intimidation_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011786.jpg
ai,ai_011787.jpg,RGB,640x527,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yard_garden_flowers.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011787.jpg
ai,ai_011788.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yellow_cap_hat.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011788.jpg
ai,ai_011789.jpg,RGB,640x473,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yellow_moon_night.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011789.jpg
ai,ai_011790.jpg,RGB,640x633,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yellow_sofa_clean_design_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011790.jpg
ai,ai_011791.jpg,RGB,640x366,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yellow_space_planet.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011791.jpg
ai,ai_011792.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yellow_tulip_tulips_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011792.jpg
ai,ai_011793.jpg,RGB,640x366,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yellowjacket_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011793.jpg
ai,ai_011794.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yeti_being_creature.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011794.jpg
ai,ai_011795.jpg,RGB,640x412,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yew_hedge_plant_green.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011795.jpg
ai,ai_011796.jpg,RGB,384x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yggdrasil_tree_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011796.jpg
ai,ai_011797.jpg,RGB,640x359,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yoga_alignment_rainbow.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011797.jpg
ai,ai_011798.jpg,RGB,561x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yoga_meditation_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011798.jpg
ai,ai_011799.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yoga_meditation_fitness.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011799.jpg
ai,ai_011800.jpg,RGB,640x630,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yoga_meditation_woman.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011800.jpg
ai,ai_011801.jpg,RGB,640x624,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\yoga_position_woman.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011801.jpg
ai,ai_011802.jpg,RGB,626x358,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young-woman-eye-reflects-colorful-summer-nature-generated-by-ai_188544-18407.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011802.jpg
ai,ai_011803.jpg,RGB,640x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_adult_man.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011803.jpg
ai,ai_011804.jpg,RGB,360x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_asian_woman.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011804.jpg
ai,ai_011805.jpg,RGB,640x482,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_black_african.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011805.jpg
ai,ai_011806.jpg,RGB,640x482,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_black_beauty.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011806.jpg
ai,ai_011807.jpg,RGB,640x427,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_black_woman.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011807.jpg
ai,ai_011808.jpg,RGB,1280x1280,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_girl_dancin.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011808.jpg
ai,ai_011809.jpg,RGB,462x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_girl_elf.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011809.jpg
ai,ai_011810.jpg,RGB,640x480,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_girl_irish.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011810.jpg
ai,ai_011811.jpg,RGB,640x429,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_girl_princess.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011811.jpg
ai,ai_011812.jpg,RGB,640x360,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_loving_couple.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011812.jpg
ai,ai_011813.jpg,RGB,960x1280,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_man_face_portrait.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011813.jpg
ai,ai_011814.jpg,RGB,492x640,ok,,C:\Users\shash\Downloads\DATASET\DATASET\AI\young_model_handsome.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\ai\ai_011814.jpg
